x,y,u,v,omega
0.04285714,0.29047619,-0.00424528,0.02585365,0.54768020
0.04285714,0.30000000,-0.00434673,0.02762706,0.58086383
0.04285714,0.30952381,-0.00444180,0.02944045,0.61474788
0.04285714,0.31904762,-0.00453025,0.03129121,0.64928782
0.04285714,0.32857143,-0.00461187,0.03317665,0.68443811
0.04285714,0.33809524,-0.00468643,0.03509397,0.72015226
0.04285714,0.34761905,-0.00475375,0.03704030,0.75638276
0.04285714,0.35714286,-0.00481364,0.03901272,0.79308140
0.04285714,0.36666667,-0.00486594,0.04100820,0.83019918
0.04285714,0.37619048,-0.00491050,0.04302370,0.86768675
0.04285714,0.38571429,-0.00494723,0.04505608,0.90549409
0.04285714,0.39523810,-0.00497604,0.04710222,0.94357127
0.04285714,0.40476190,-0.00499690,0.04915892,0.98186809
0.04285714,0.41428571,-0.00500980,0.05122302,1.02033472
0.04285714,0.42380952,-0.00501480,0.05329135,1.05892169
0.04285714,0.43333333,-0.00501199,0.05536075,1.09758019
0.04285714,0.44285714,-0.00500153,0.05742814,1.13626254
0.04285714,0.45238095,-0.00498363,0.05949050,1.17492235
0.04285714,0.46190476,-0.00495858,0.06154490,1.21351480
0.04285714,0.47142857,-0.00492671,0.06358851,1.25199723
0.04285714,0.48095238,-0.00488847,0.06561870,1.29032934
0.04285714,0.49047619,-0.00484434,0.06763297,1.32847393
0.04285714,0.50000000,-0.00479494,0.06962907,1.36639702
0.04285714,0.50952381,-0.00474094,0.07160495,1.40406859
0.04285714,0.51904762,-0.00468313,0.07355890,1.44146335
0.04285714,0.52857143,-0.00462240,0.07548948,1.47856092
0.04285714,0.53809524,-0.00455977,0.07739566,1.51534665
0.04285714,0.54761905,-0.00449636,0.07927680,1.55181253
0.04285714,0.55714286,-0.00443345,0.08113272,1.58795786
0.04285714,0.56666667,-0.00437246,0.08296375,1.62379003
0.04285714,0.57619048,-0.00431496,0.08477083,1.65932548
0.04285714,0.58571429,-0.00426272,0.08655550,1.69459069
0.04285714,0.59523810,-0.00421769,0.08832002,1.72962308
0.04285714,0.60476190,-0.00418205,0.09006745,1.76447237
0.04285714,0.61428571,-0.00415822,0.09180170,1.79920149
0.04285714,0.62380952,-0.00414893,0.09352767,1.83388817
0.04285714,0.63333333,-0.00415719,0.09525131,1.86862576
0.04285714,0.64285714,-0.00418639,0.09697977,1.90352511
0.04285714,0.65238095,-0.00424034,0.09872154,1.93871582
0.04285714,0.66190476,-0.00432331,0.10048655,1.97434711
0.04285714,0.67142857,-0.00444014,0.10228641,2.01058984
0.04285714,0.68095238,-0.00459629,0.10413453,2.04763722
0.04285714,0.69047619,-0.00479796,0.10604638,2.08570552
0.04285714,0.70000000,-0.00505220,0.10803972,2.12503529
0.04285714,0.70952381,-0.00536705,0.11013488,2.16589046
0.04285714,0.71904762,-0.00575169,0.11235505,2.20855737
0.04285714,0.72857143,-0.00621666,0.11472659,2.25334311
0.04285714,0.73809524,-0.00677403,0.11727948,2.30057049
0.04285714,0.74761905,-0.00743770,0.12004767,2.35057187
0.04285714,0.75714286,-0.00822365,0.12306953,2.40367794
0.04285714,0.76666667,-0.00915034,0.12638836,2.46020317
0.04285714,0.77619048,-0.01023908,0.13005279,2.52042127
0.04285714,0.78571429,-0.01151449,0.13411734,2.58453345
0.04285714,0.79523810,-0.01300505,0.13864276,2.65262032
0.04285714,0.80476190,-0.01474375,0.14369643,2.72457242
0.04285714,0.81428571,-0.01676871,0.14935231,2.79999280
0.04285714,0.82380952,-0.01912402,0.15569080,2.87805295
0.04285714,0.83333333,-0.02186044,0.16279764,2.95728397
0.04285714,0.84285714,-0.02503607,0.17076188,3.03526878
0.04285714,0.85238095,-0.02871666,0.17967197,3.10817957
0.04285714,0.86190476,-0.03297493,0.18960880,3.17007732
0.04285714,0.87142857,-0.03788794,0.20063359,3.21183014
0.04285714,0.88095238,-0.04353014,0.21276765,3.21941185
0.04285714,0.89047619,-0.04995760,0.22595794,3.17117882
0.04285714,0.90000000,-0.05717434,0.24001996,3.03342819
0.04285714,0.90952381,-0.06506205,0.25454280,2.75303531
0.04285714,0.91904762,-0.07323591,0.26873481,2.24509048
0.04285714,0.92857143,-0.08075159,0.28117988,1.37206268
0.04285714,0.93809524,-0.08551578,0.28947693,-0.09085439
0.04285714,0.94761905,-0.08312526,0.28977993,-2.51049829
0.04285714,0.95714286,-0.06467097,0.27642888,-6.47040749
0.04285714,0.96666667,-0.01292707,0.24236165,-12.82877159
0.04285714,0.97619048,0.10304966,0.18208432,-22.59678650
0.04285714,0.98571429,0.33141610,0.10035601,-36.15561295
0.04285714,0.99523810,0.72467470,0.02787763,-42.57141876
0.05238095,0.00476190,0.00006229,0.00000143,-0.00076819
0.05238095,0.01428571,0.00007450,0.00001626,0.00541893
0.05238095,0.02380952,0.00000334,0.00006243,0.01625442
0.05238095,0.03333333,-0.00012923,0.00015323,0.02626048
0.05238095,0.04285714,-0.00030646,0.00029925,0.03579140
0.05238095,0.05238095,-0.00051552,0.00050884,0.04514924
0.05238095,0.06190476,-0.00074672,0.00078845,0.05459043
0.05238095,0.07142857,-0.00099277,0.00114297,0.06432958
0.05238095,0.08095238,-0.00124825,0.00157593,0.07454307
0.05238095,0.09047619,-0.00150913,0.00208979,0.08537304
0.05238095,0.10000000,-0.00177246,0.00268609,0.09693176
0.05238095,0.10952381,-0.00203607,0.00336566,0.10930590
0.05238095,0.11904762,-0.00229836,0.00412875,0.12256054
0.05238095,0.12857143,-0.00255816,0.00497513,0.13674287
0.05238095,0.13809524,-0.00281461,0.00590424,0.15188527
0.05238095,0.14761905,-0.00306706,0.00691519,0.16800798
0.05238095,0.15714286,-0.00331502,0.00800689,0.18512133
0.05238095,0.16666667,-0.00355811,0.00917805,0.20322748
0.05238095,0.17619048,-0.00379598,0.01042721,0.22232200
0.05238095,0.18571429,-0.00402838,0.01175279,0.24239501
0.05238095,0.19523810,-0.00425505,0.01315309,0.26343212
0.05238095,0.20476190,-0.00447574,0.01462630,0.28541517
0.05238095,0.21428571,-0.00469022,0.01617052,0.30832297
0.05238095,0.22380952,-0.00489823,0.01778372,0.33213159
0.05238095,0.23333333,-0.00509953,0.01946382,0.35681489
0.05238095,0.24285714,-0.00529383,0.02120860,0.38234481
0.05238095,0.25238095,-0.00548087,0.02301578,0.40869147
0.05238095,0.26190476,-0.00566034,0.02488296,0.43582353
0.05238095,0.27142857,-0.00583194,0.02680763,0.46370828
0.05238095,0.28095238,-0.00599535,0.02878722,0.49231178
0.05238095,0.29047619,-0.00615026,0.03081900,0.52159888
0.05238095,0.30000000,-0.00629634,0.03290018,0.55153340
0.05238095,0.30952381,-0.00643326,0.03502786,0.58207834
0.05238095,0.31904762,-0.00656071,0.03719901,0.61319560
0.05238095,0.32857143,-0.00667836,0.03941052,0.64484644
0.05238095,0.33809524,-0.00678593,0.04165920,0.67699128
0.05238095,0.34761905,-0.00688313,0.04394174,0.70959008
0.05238095,0.35714286,-0.00696969,0.04625475,0.74260205
0.05238095,0.36666667,-0.00704540,0.04859478,0.77598614
0.05238095,0.37619048,-0.00711005,0.05095829,0.80970079
0.05238095,0.38571429,-0.00716349,0.05334171,0.84370434
0.05238095,0.39523810,-0.00720561,0.05574141,0.87795508
0.05238095,0.40476190,-0.00723636,0.05815373,0.91241139
0.05238095,0.41428571,-0.00725573,0.06057501,0.94703174
0.05238095,0.42380952,-0.00726379,0.06300160,0.98177528
0.05238095,0.43333333,-0.00726067,0.06542985,1.01660156
0.05238095,0.44285714,-0.00724660,0.06785621,1.05147111
0.05238095,0.45238095,-0.00722187,0.07027717,1.08634555
0.05238095,0.46190476,-0.00718688,0.07268932,1.12118804
0.05238095,0.47142857,-0.00714212,0.07508941,1.15596294
0.05238095,0.48095238,-0.00708817,0.07747433,1.19063723
0.05238095,0.49047619,-0.00702576,0.07984119,1.22517967
0.05238095,0.50000000,-0.00695572,0.08218730,1.25956213
0.05238095,0.50952381,-0.00687901,0.08451027,1.29375923
0.05238095,0.51904762,-0.00679674,0.08680802,1.32774949
0.05238095,0.52857143,-0.00671016,0.08907881,1.36151540
0.05238095,0.53809524,-0.00662070,0.09132133,1.39504385
0.05238095,0.54761905,-0.00652993,0.09353469,1.42832696
0.05238095,0.55714286,-0.00643966,0.09571856,1.46136272
0.05238095,0.56666667,-0.00635186,0.09787314,1.49415517
0.05238095,0.57619048,-0.00626876,0.09999926,1.52671552
0.05238095,0.58571429,-0.00619281,0.10209849,1.55906284
0.05238095,0.59523810,-0.00612676,0.10417313,1.59122443
0.05238095,0.60476190,-0.00607365,0.10622638,1.62323713
0.05238095,0.61428571,-0.00603686,0.10826236,1.65514755
0.05238095,0.62380952,-0.00602015,0.11028625,1.68701315
0.05238095,0.63333333,-0.00602773,0.11230437,1.71890318
0.05238095,0.64285714,-0.00606428,0.11432434,1.75089884
0.05238095,0.65238095,-0.00613504,0.11635516,1.78309441
0.05238095,0.66190476,-0.00624587,0.11840740,1.81559694
0.05238095,0.67142857,-0.00640338,0.12049334,1.84852719
0.05238095,0.68095238,-0.00661499,0.12262715,1.88201869
0.05238095,0.69047619,-0.00688908,0.12482512,1.91621697
0.05238095,0.70000000,-0.00723511,0.12710580,1.95127833
0.05238095,0.70952381,-0.00766380,0.12949030,1.98736644
0.05238095,0.71904762,-0.00818733,0.13200255,2.02464843
0.05238095,0.72857143,-0.00881949,0.13466947,2.06328845
0.05238095,0.73809524,-0.00957600,0.13752137,2.10343862
0.05238095,0.74761905,-0.01047470,0.14059216,2.14522624
0.05238095,0.75714286,-0.01153593,0.14391959,2.18873549
0.05238095,0.76666667,-0.01278280,0.14754550,2.23398232
0.05238095,0.77619048,-0.01424156,0.15151601,2.28087997
0.05238095,0.78571429,-0.01594200,0.15588145,2.32919097
0.05238095,0.79523810,-0.01791781,0.16069630,2.37846065
0.05238095,0.80476190,-0.02020692,0.16601856,2.42792559
0.05238095,0.81428571,-0.02285175,0.17190889,2.47638345
0.05238095,0.82380952,-0.02589924,0.17842864,2.52201271
0.05238095,0.83333333,-0.02940052,0.18563710,2.56211352
0.05238095,0.84285714,-0.03340971,0.19358659,2.59273672
0.05238095,0.85238095,-0.03798142,0.20231490,2.60814095
0.05238095,0.86190476,-0.04316565,0.21183357,2.59999204
0.05238095,0.87142857,-0.04899799,0.22210954,2.55616140
0.05238095,0.88095238,-0.05548150,0.23303689,2.45889401
0.05238095,0.89047619,-0.06255320,0.24439353,2.28198195
0.05238095,0.90000000,-0.07002265,0.25577542,1.98634350
0.05238095,0.90952381,-0.07745965,0.26649851,1.51306081
0.05238095,0.91904762,-0.08398946,0.27545762,0.77242136
0.05238095,0.92857143,-0.08792254,0.28093708,-0.37303427
0.05238095,0.93809524,-0.08609626,0.28039142,-2.13345146
0.05238095,0.94761905,-0.07274479,0.27028844,-4.82385588
0.05238095,0.95714286,-0.03769161,0.24627969,-8.89115429
0.05238095,0.96666667,0.03613065,0.20430982,-14.88788319
0.05238095,0.97619048,0.17484562,0.14373347,-23.26071167
0.05238095,0.98571429,0.41166514,0.07341678,-33.68468094
0.05238095,0.99523810,0.77143657,0.01888424,-38.53299332
0.06190476,0.00476190,0.00005433,0.00000652,0.00259220
0.06190476,0.01428571,0.00003478,0.00003936,0.00958726
0.06190476,0.02380952,-0.00008146,0.00011773,0.02190413
0.06190476,0.03333333,-0.00027005,0.00025255,0.03321660
0.06190476,0.04285714,-0.00051209,0.00045298,0.04386821
0.06190476,0.05238095,-0.00079297,0.00072648,0.05415175
0.06190476,0.06190476,-0.00110143,0.00107903,0.06431623
0.06190476,0.07142857,-0.00142881,0.00151527,0.07457150
0.06190476,0.08095238,-0.00176857,0.00203867,0.08509223
0.06190476,0.09047619,-0.00211571,0.00265170,0.09602164
0.06190476,0.10000000,-0.00246650,0.00335601,0.10747526
0.06190476,0.10952381,-0.00281811,0.00415252,0.11954458
0.06190476,0.11904762,-0.00316844,0.00504157,0.13230051
0.06190476,0.12857143,-0.00351590,0.00602301,0.14579657
0.06190476,0.13809524,-0.00385928,0.00709632,0.16007160
0.06190476,0.14761905,-0.00419766,0.00826064,0.17515229
0.06190476,0.15714286,-0.00453033,0.00951484,0.19105519
0.06190476,0.16666667,-0.00485670,0.01085758,0.20778851
0.06190476,0.17619048,-0.00517630,0.01228733,0.22535351
0.06190476,0.18571429,-0.00548872,0.01380241,0.24374570
0.06190476,0.19523810,-0.00579358,0.01540097,0.26295590
0.06190476,0.20476190,-0.00609051,0.01708105,0.28297099
0.06190476,0.21428571,-0.00637918,0.01884057,0.30377463
0.06190476,0.22380952,-0.00665922,0.02067731,0.32534760
0.06190476,0.23333333,-0.00693028,0.02258896,0.34766859
0.06190476,0.24285714,-0.00719199,0.02457308,0.37071413
0.06190476,0.25238095,-0.00744395,0.02662715,0.39445922
0.06190476,0.26190476,-0.00768577,0.02874849,0.41887739
0.06190476,0.27142857,-0.00791703,0.03093434,0.44394094
0.06190476,0.28095238,-0.00813731,0.03318180,0.46962103
0.06190476,0.29047619,-0.00834617,0.03548788,0.49588796
0.06190476,0.30000000,-0.00854319,0.03784946,0.52271116
0.06190476,0.30952381,-0.00872792,0.04026329,0.55005926
0.06190476,0.31904762,-0.00889994,0.04272603,0.57790029
0.06190476,0.32857143,-0.00905883,0.04523421,0.60620183
0.06190476,0.33809524,-0.00920420,0.04778428,0.63493073
0.06190476,0.34761905,-0.00933566,0.05037254,0.66405368
0.06190476,0.35714286,-0.00945287,0.05299525,0.69353688
0.06190476,0.36666667,-0.00955553,0.05564853,0.72334635
0.06190476,0.37619048,-0.00964338,0.05832848,0.75344807
0.06190476,0.38571429,-0.00971619,0.06103108,0.78380781
0.06190476,0.39523810,-0.00977384,0.06375231,0.81439143
0.06190476,0.40476190,-0.00981623,0.06648807,0.84516495
0.06190476,0.41428571,-0.00984336,0.06923430,0.87609476
0.06190476,0.42380952,-0.00985532,0.07198688,0.90714759
0.06190476,0.43333333,-0.00985229,0.07474177,0.93829072
0.06190476,0.44285714,-0.00983453,0.07749496,0.96949226
0.06190476,0.45238095,-0.00980245,0.08024252,1.00072110
0.06190476,0.46190476,-0.00975655,0.08298061,1.03194737
0.06190476,0.47142857,-0.00969748,0.08570556,1.06314242
0.06190476,0.48095238,-0.00962602,0.08841386,1.09427917
0.06190476,0.49047619,-0.00954309,0.09110218,1.12533236
0.06190476,0.50000000,-0.00944980,0.09376747,1.15627885
0.06190476,0.50952381,-0.00934740,0.09640697,1.18709779
0.06190476,0.51904762,-0.00923735,0.09901822,1.21777105
0.06190476,0.52857143,-0.00912129,0.10159916,1.24828374
0.06190476,0.53809524,-0.00900109,0.10414816,1.27862418
0.06190476,0.54761905,-0.00887882,0.10666407,1.30878460
0.06190476,0.55714286,-0.00875684,0.10914627,1.33876157
0.06190476,0.56666667,-0.00863774,0.11159475,1.36855626
0.06190476,0.57619048,-0.00852443,0.11401017,1.39817512
0.06190476,0.58571429,-0.00842012,0.11639392,1.42763031
0.06190476,0.59523810,-0.00832839,0.11874822,1.45693994
0.06190476,0.60476190,-0.00825320,0.12107615,1.48612869
0.06190476,0.61428571,-0.00819895,0.12338181,1.51522839
0.06190476,0.62380952,-0.00817051,0.12567037,1.54427814
0.06190476,0.63333333,-0.00817332,0.12794819,1.57332456
0.06190476,0.64285714,-0.00821340,0.13022293,1.60242200
0.06190476,0.65238095,-0.00829747,0.13250366,1.63163221
0.06190476,0.66190476,-0.00843304,0.13480102,1.66102421
0.06190476,0.67142857,-0.00862848,0.13712734,1.69067264
0.06190476,0.68095238,-0.00889319,0.13949680,1.72065735
0.06190476,0.69047619,-0.00923767,0.14192563,1.75105989
0.06190476,0.70000000,-0.00967376,0.14443220,1.78196073
0.06190476,0.70952381,-0.01021472,0.14703727,1.81343389
0.06190476,0.71904762,-0.01087548,0.14976409,1.84554052
0.06190476,0.72857143,-0.01167283,0.15263864,1.87831867
0.06190476,0.73809524,-0.01262568,0.15568976,1.91177034
0.06190476,0.74761905,-0.01375523,0.15894918,1.94584417
0.06190476,0.75714286,-0.01508529,0.16245164,1.98041070
0.06190476,0.76666667,-0.01664249,0.16623478,2.01523042
0.06190476,0.77619048,-0.01845651,0.17033891,2.04990959
0.06190476,0.78571429,-0.02056021,0.17480662,2.08384132
0.06190476,0.79523810,-0.02298969,0.17968185,2.11612511
0.06190476,0.80476190,-0.02578415,0.18500869,2.14545774
0.06190476,0.81428571,-0.02898535,0.19082920,2.16998219
0.06190476,0.82380952,-0.03263658,0.19718038,2.18708038
0.06190476,0.83333333,-0.03678062,0.20408934,2.19308186
0.06190476,0.84285714,-0.04145618,0.21156645,2.18285322
0.06190476,0.85238095,-0.04669173,0.21959491,2.14921045
0.06190476,0.86190476,-0.05249498,0.22811589,2.08206987
0.06190476,0.87142857,-0.05883525,0.23700653,1.96720481
0.06190476,0.88095238,-0.06561356,0.24604851,1.78440428
0.06190476,0.89047619,-0.07261239,0.25488311,1.50472581
0.06190476,0.90000000,-0.07941086,0.26294863,1.08637583
0.06190476,0.90952381,-0.08524209,0.26939622,0.46855634
0.06190476,0.91904762,-0.08875464,0.27298468,-0.43755811
0.06190476,0.92857143,-0.08761974,0.27196762,-1.76144457
0.06190476,0.93809524,-0.07790332,0.26401749,-3.68902183
0.06190476,0.94761905,-0.05311886,0.24630161,-6.47692108
0.06190476,0.95714286,-0.00295616,0.21594900,-10.44879532
0.06190476,0.96666667,0.08799390,0.17132016,-15.93071079
0.06190476,0.97619048,0.24032120,0.11455766,-23.03714180
0.06190476,0.98571429,0.47572988,0.05533401,-31.18091774
0.06190476,0.99523810,0.80377960,0.01345878,-34.90970612
0.07142857,0.00476190,0.00003611,0.00001170,0.00760806
0.07142857,0.01428571,-0.00003122,0.00006308,0.01516593
0.07142857,0.02380952,-0.00020557,0.00017482,0.02855898
0.07142857,0.03333333,-0.00046124,0.00035529,0.04083424
0.07142857,0.04285714,-0.00077794,0.00061190,0.05231348
0.07142857,0.05238095,-0.00113969,0.00095096,0.06327356
0.07142857,0.06190476,-0.00153398,0.00137768,0.07395164
0.07142857,0.07142857,-0.00195105,0.00189624,0.08454936
0.07142857,0.08095238,-0.00238333,0.00250984,0.09523638
0.07142857,0.09047619,-0.00282499,0.00322084,0.10615374
0.07142857,0.10000000,-0.00327153,0.00403084,0.11741707
0.07142857,0.10952381,-0.00371951,0.00494076,0.12911972
0.07142857,0.11904762,-0.00416630,0.00595097,0.14133573
0.07142857,0.12857143,-0.00460988,0.00706137,0.15412253
0.07142857,0.13809524,-0.00504869,0.00827146,0.16752344
0.07142857,0.14761905,-0.00548149,0.00958038,0.18156987
0.07142857,0.15714286,-0.00590732,0.01098700,0.19628319
0.07142857,0.16666667,-0.00632540,0.01248995,0.21167636
0.07142857,0.17619048,-0.00673505,0.01408763,0.22775538
0.07142857,0.18571429,-0.00713571,0.01577829,0.24452044
0.07142857,0.19523810,-0.00752684,0.01755998,0.26196685
0.07142857,0.20476190,-0.00790797,0.01943063,0.28008598
0.07142857,0.21428571,-0.00827860,0.02138799,0.29886580
0.07142857,0.22380952,-0.00863827,0.02342971,0.31829152
0.07142857,0.23333333,-0.00898649,0.02555331,0.33834609
0.07142857,0.24285714,-0.00932276,0.02775616,0.35901052
0.07142857,0.25238095,-0.00964659,0.03003551,0.38026422
0.07142857,0.26190476,-0.00995745,0.03238849,0.40208527
0.07142857,0.27142857,-0.01025481,0.03481211,0.42445064
0.07142857,0.28095238,-0.01053812,0.03730324,0.44733629
0.07142857,0.29047619,-0.01080681,0.03985861,0.47071749
0.07142857,0.30000000,-0.01106035,0.04247484,0.49456885
0.07142857,0.30952381,-0.01129817,0.04514842,0.51886439
0.07142857,0.31904762,-0.01151973,0.04787572,0.54357767
0.07142857,0.32857143,-0.01172448,0.05065297,0.56868196
0.07142857,0.33809524,-0.01191193,0.05347629,0.59415030
0.07142857,0.34761905,-0.01208160,0.05634170,0.61995530
0.07142857,0.35714286,-0.01223304,0.05924510,0.64606971
0.07142857,0.36666667,-0.01236586,0.06218230,0.67246604
0.07142857,0.37619048,-0.01247972,0.06514902,0.69911695
0.07142857,0.38571429,-0.01257436,0.06814092,0.72599494
0.07142857,0.39523810,-0.01264957,0.07115359,0.75307298
0.07142857,0.40476190,-0.01270526,0.07418258,0.78032398
0.07142857,0.41428571,-0.01274140,0.07722344,0.80772138
0.07142857,0.42380952,-0.01275811,0.08027167,0.83523899
0.07142857,0.43333333,-0.01275557,0.08332285,0.86285096
0.07142857,0.44285714,-0.01273415,0.08637257,0.89053231
0.07142857,0.45238095,-0.01269432,0.08941650,0.91825861
0.07142857,0.46190476,-0.01263671,0.09245043,0.94600630
0.07142857,0.47142857,-0.01256212,0.09547028,0.97375298
0.07142857,0.48095238,-0.01247153,0.09847214,1.00147724
0.07142857,0.49047619,-0.01236608,0.10145231,1.02915919
0.07142857,0.50000000,-0.01224715,0.10440735,1.05678022
0.07142857,0.50952381,-0.01211630,0.10733411,1.08432364
0.07142857,0.51904762,-0.01197536,0.11022977,1.11177468
0.07142857,0.52857143,-0.01182637,0.11309191,1.13912070
0.07142857,0.53809524,-0.01167164,0.11591854,1.16635132
0.07142857,0.54761905,-0.01151380,0.11870817,1.19345927
0.07142857,0.55714286,-0.01135575,0.12145986,1.22043991
0.07142857,0.56666667,-0.01120074,0.12417328,1.24729192
0.07142857,0.57619048,-0.01105236,0.12684879,1.27401745
0.07142857,0.58571429,-0.01091463,0.12948748,1.30062270
0.07142857,0.59523810,-0.01079197,0.13209128,1.32711744
0.07142857,0.60476190,-0.01068929,0.13466303,1.35351598
0.07142857,0.61428571,-0.01061202,0.13720654,1.37983656
0.07142857,0.62380952,-0.01056616,0.13972670,1.40610170
0.07142857,0.63333333,-0.01055837,0.14222957,1.43233836
0.07142857,0.64285714,-0.01059602,0.14472251,1.45857644
